Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,depth
1372689057.5713258,22639,1372689057,574628690,depth_sensor,11.96324348449707
1372689057.6754005,22640,1372689057,675203631,depth_sensor,11.976834297180176
1372689057.7700276,22641,1372689057,774666051,depth_sensor,11.994050025939941
1372689057.8726182,22642,1372689057,875131106,depth_sensor,11.97592830657959
1372689057.9757109,22643,1372689057,974606819,depth_sensor,11.98045825958252
1372689058.0691772,22644,1372689058,75166430,depth_sensor,11.97230339050293
1372689058.1710095,22645,1372689058,174698863,depth_sensor,11.962336540222168
1372689058.2757854,22646,1372689058,275237250,depth_sensor,11.979552268981934
1372689058.3695004,22647,1372689058,374604978,depth_sensor,12.008546829223633
1372689058.472597,22648,1372689058,475124815,depth_sensor,11.98861312866211
1372689058.5754497,22649,1372689058,574672549,depth_sensor,12.073784828186035
1372689058.6697638,22650,1372689058,675254761,depth_sensor,12.0610990524292
1372689058.7717173,22651,1372689058,774731481,depth_sensor,11.9967679977417
1372689058.8749685,22652,1372689058,875161644,depth_sensor,12.030292510986328
1372689058.9673657,22653,1372689058,974787677,depth_sensor,12.02304458618164
1372689059.0691135,22654,1372689059,75359145,depth_sensor,11.966867446899414
1372689059.1710782,22655,1372689059,174843166,depth_sensor,12.028480529785156
1372689059.2749512,22656,1372689059,274273353,depth_sensor,12.044790267944336
1372689059.36809,22657,1372689059,374813100,depth_sensor,12.053851127624512
1372689059.4705324,22658,1372689059,475225464,depth_sensor,12.023950576782227
1372689059.5737352,22659,1372689059,574779033,depth_sensor,12.033917427062988
1372689059.6762974,22660,1372689059,675347252,depth_sensor,12.034823417663574
1372689059.7684202,22661,1372689059,774793049,depth_sensor,12.024856567382812
1372689059.870538,22662,1372689059,874323280,depth_sensor,12.068347930908203
1372689059.973775,22663,1372689059,975024182,depth_sensor,12.097342491149902
1372689060.0666301,22664,1372689060,74537413,depth_sensor,11.995862007141113
1372689060.168609,22665,1372689060,175262053,depth_sensor,12.02757453918457
1372689060.2700536,22666,1372689060,274883989,depth_sensor,12.122713088989258
1372689060.3724756,22667,1372689060,375307699,depth_sensor,12.098248481750488
1372689060.466201,22668,1372689060,474837133,depth_sensor,12.055663108825684
1372689060.5686586,22669,1372689060,574290154,depth_sensor,12.117276191711426
1372689060.670999,22670,1372689060,674811984,depth_sensor,12.110027313232422
1372689060.773839,22671,1372689060,775319279,depth_sensor,12.073784828186035
1372689060.8681664,22672,1372689060,874870337,depth_sensor,12.12090015411377
1372689060.9710484,22673,1372689060,974330147,depth_sensor,12.12905502319336
1372689061.0746868,22674,1372689061,74873601,depth_sensor,12.13720989227295
1372689061.1702707,22675,1372689061,174422095,depth_sensor,12.144458770751953
1372689061.2719615,22676,1372689061,274942120,depth_sensor,12.16801643371582
1372689061.375814,22677,1372689061,374322420,depth_sensor,12.135397911071777
1372689061.4698703,22678,1372689061,474855648,depth_sensor,12.18885612487793
1372689061.5726762,22679,1372689061,574490132,depth_sensor,12.173453330993652
1372689061.676133,22680,1372689061,675133773,depth_sensor,12.148082733154297
1372689061.7688174,22681,1372689061,775362553,depth_sensor,12.148988723754883
1372689061.8722768,22682,1372689061,874858265,depth_sensor,12.177983283996582
1372689061.9758387,22683,1372689061,975318418,depth_sensor,12.2133207321167
1372689062.0696237,22684,1372689062,74880280,depth_sensor,12.191574096679688
1372689062.1715622,22685,1372689062,174291610,depth_sensor,12.216944694519043
1372689062.2743812,22686,1372689062,274986476,depth_sensor,12.186138153076172
1372689062.3660395,22687,1372689062,374515022,depth_sensor,12.142646789550781
1372689062.4683204,22688,1372689062,475110482,depth_sensor,12.215132713317871
1372689062.5707877,22689,1372689062,574631999,depth_sensor,12.220568656921387
1372689062.6739752,22690,1372689062,675138114,depth_sensor,12.230535507202148
1372689062.7675738,22691,1372689062,774636361,depth_sensor,12.220568656921387
1372689062.8694842,22692,1372689062,875148520,depth_sensor,12.220568656921387
1372689062.972048,22693,1372689062,974607489,depth_sensor,12.242314338684082
1372689063.0754669,22694,1372689063,75178160,depth_sensor,12.226005554199219
1372689063.169315,22695,1372689063,174693384,depth_sensor,12.233254432678223
1372689063.2723439,22696,1372689063,275117274,depth_sensor,12.255906105041504
1372689063.3653715,22697,1372689063,374603137,depth_sensor,12.266778945922852
1372689063.4673722,22698,1372689063,475091741,depth_sensor,12.26949691772461
1372689063.5703266,22699,1372689063,574582175,depth_sensor,12.25681209564209
1372689063.6723037,22700,1372689063,675354025,depth_sensor,12.30392837524414
1372689063.7760375,22701,1372689063,774916059,depth_sensor,12.251375198364258
1372689063.8652701,22702,1372689063,874337698,depth_sensor,12.323862075805664
1372689063.9687304,22703,1372689063,974853090,depth_sensor,12.282181739807129
1372689064.0714102,22704,1372689064,75420853,depth_sensor,12.286712646484375
1372689064.174166,22705,1372689064,175124675,depth_sensor,12.282181739807129
1372689064.2663915,22706,1372689064,274681094,depth_sensor,12.293055534362793
1372689064.3698294,22707,1372689064,375130097,depth_sensor,12.260436058044434
1372689064.4727232,22708,1372689064,474600801,depth_sensor,12.297585487365723
1372689064.5756125,22709,1372689064,575087414,depth_sensor,12.290336608886719
1372689064.6696734,22710,1372689064,674521849,depth_sensor,12.285806655883789
1372689064.7721698,22711,1372689064,774932409,depth_sensor,12.289430618286133
1372689064.874464,22712,1372689064,874345798,depth_sensor,12.303022384643555
1372689064.966142,22713,1372689064,974867387,depth_sensor,12.299397468566895
1372689065.0699074,22714,1372689065,74388197,depth_sensor,12.287618637084961
1372689065.1727476,22715,1372689065,174826840,depth_sensor,12.30030345916748
1372689065.2758758,22716,1372689065,274335311,depth_sensor,12.314801216125488
1372689065.3697073,22717,1372689065,375085649,depth_sensor,12.304834365844727
1372689065.4747808,22718,1372689065,474637580,depth_sensor,12.327486038208008
1372689065.5691614,22719,1372689065,575138777,depth_sensor,12.328392028808594
1372689065.672474,22720,1372689065,675147199,depth_sensor,12.327486038208008
1372689065.7740953,22721,1372689065,774536694,depth_sensor,12.30392837524414
1372689065.876019,22722,1372689065,875172191,depth_sensor,12.294867515563965
1372689065.9686491,22723,1372689065,974609935,depth_sensor,12.297585487365723
1372689066.080498,22724,1372689066,78601743,depth_sensor,12.298491477966309
1372689066.1729205,22725,1372689066,174981826,depth_sensor,12.302115440368652
1372689066.2674537,22726,1372689066,274498238,depth_sensor,12.278557777404785
1372689066.370452,22727,1372689066,375038902,depth_sensor,12.312989234924316
1372689066.465961,22728,1372689066,474613860,depth_sensor,12.311176300048828
1372689066.5689828,22729,1372689066,575081698,depth_sensor,12.280369758605957
1372689066.670771,22730,1372689066,674538795,depth_sensor,12.317519187927246
1372689066.7743204,22731,1372689066,775110112,depth_sensor,12.325674057006836
1372689066.8678222,22732,1372689066,874597554,depth_sensor,12.332015991210938
1372689066.9706168,22733,1372689066,975225645,depth_sensor,12.325674057006836
1372689067.0746543,22734,1372689067,74803868,depth_sensor,12.323862075805664
1372689067.1664646,22735,1372689067,174431564,depth_sensor,12.312989234924316
1372689067.2691064,22736,1372689067,274808403,depth_sensor,12.327486038208008
1372689067.3713264,22737,1372689067,375299337,depth_sensor,12.356480598449707
1372689067.4742792,22738,1372689067,474896417,depth_sensor,12.3419828414917
1372689067.5663712,22739,1372689067,574635022,depth_sensor,12.332015991210938
1372689067.6685307,22740,1372689067,674370138,depth_sensor,12.343795776367188
1372689067.771393,22741,1372689067,774853050,depth_sensor,12.314801216125488
1372689067.8740542,22742,1372689067,875339639,depth_sensor,12.383663177490234
1372689067.966904,22743,1372689067,974819727,depth_sensor,12.32929801940918
1372689068.069991,22744,1372689068,75312114,depth_sensor,12.27312183380127
1372689068.1721625,22745,1372689068,174795759,depth_sensor,12.342889785766602
1372689068.2744634,22746,1372689068,275316475,depth_sensor,12.33292293548584
1372689068.3679063,22747,1372689068,374833345,depth_sensor,12.349231719970703
1372689068.4700558,22748,1372689068,475336588,depth_sensor,12.34560775756836
1372689068.57383,22749,1372689068,574814068,depth_sensor,12.318425178527832
1372689068.6770425,22750,1372689068,675362642,depth_sensor,12.338358879089355
1372689068.768401,22751,1372689068,775124058,depth_sensor,12.438027381896973
1372689068.8713913,22752,1372689068,874676206,depth_sensor,12.348325729370117
1372689068.9752715,22753,1372689068,975099344,depth_sensor,12.370977401733398
1372689069.06777,22754,1372689069,74615011,depth_sensor,12.370977401733398
1372689069.170426,22755,1372689069,175176510,depth_sensor,12.356480598449707
1372689069.272911,22756,1372689069,274727349,depth_sensor,12.375508308410645
1372689069.3754404,22757,1372689069,374346880,depth_sensor,12.298491477966309
1372689069.4675307,22758,1372689069,474732116,depth_sensor,12.355574607849121
1372689069.569329,22759,1372689069,575217286,depth_sensor,12.366447448730469
1372689069.6715286,22760,1372689069,674646450,depth_sensor,12.403596878051758
1372689069.7746882,22761,1372689069,775070220,depth_sensor,12.390911102294922
1372689069.8685336,22762,1372689069,874434384,depth_sensor,12.392723083496094
1372689069.9710457,22763,1372689069,974980282,depth_sensor,12.331110000610352
1372689070.073784,22764,1372689070,74330266,depth_sensor,12.379132270812988
1372689070.1669354,22765,1372689070,174711105,depth_sensor,12.40178394317627
1372689070.2698698,22766,1372689070,275227422,depth_sensor,12.394536018371582
1372689070.3731847,22767,1372689070,374669436,depth_sensor,12.363729476928711
1372689070.4672477,22768,1372689070,475075951,depth_sensor,12.433497428894043
